tau_sat,b,tau_0,gamma_0,n,cd,beta,phi,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1500.0,1.0,450.0,3.333e-05,3.0,600.0,20.0,2,2.0529,2.0526,2.052,2.0513,2.0505,2.0497,2.0489,2.048,2.0472,2.0464
1500.0,1.0,450.0,3.333e-05,3.0,600.0,20.0,3,2.1278,2.125,2.1211,2.117,2.1129,2.109,2.1051,2.1011,2.0973,2.0941
1500.0,1.0,450.0,3.333e-05,3.0,800.0,20.0,1,5.9664,5.9576,5.9465,5.9348,5.9232,5.9118,5.9003,5.8887,5.8771,5.8667
1500.0,1.0,450.0,3.333e-05,3.0,800.0,20.0,2,2.053,2.0526,2.0518,2.0509,2.05,2.049,2.0479,2.0468,2.0457,2.0447
1500.0,1.0,450.0,3.333e-05,3.0,800.0,20.0,3,2.1279,2.1242,2.1195,2.1145,2.1096,2.1049,2.1003,2.0956,2.0911,2.0872
1500.0,1.0,450.0,3.333e-05,3.0,1000.0,20.0,1,5.9666,5.9558,5.9426,5.9289,5.9153,5.902,5.8885,5.875,5.8616,5.8497
1500.0,1.0,450.0,3.333e-05,3.0,1000.0,20.0,2,2.053,2.0524,2.0515,2.0504,2.0493,2.0481,2.0468,2.0455,2.0441,2.0429
1500.0,1.0,450.0,3.333e-05,3.0,1000.0,20.0,3,2.1279,2.1233,2.1177,2.1119,2.1063,2.1009,2.0955,2.0902,2.0851,2.0807
1500.0,1.0,450.0,3.333e-05,4.0,200.0,20.0,1,5.9658,5.9636,5.9587,5.953,5.9474,5.9419,5.9364,5.9308,5.9253,5.9212
1500.0,1.0,450.0,3.333e-05,4.0,200.0,20.0,2,2.053,2.0528,2.0527,2.0525,2.0522,2.0519,2.0516,2.0512,2.0509,2.0506
1500.0,1.0,450.0,3.333e-05,4.0,200.0,20.0,3,2.1276,2.1265,2.1242,2.1217,2.1191,2.1165,2.1139,2.1113,2.1087,2.1069
1500.0,1.0,450.0,3.333e-05,4.0,400.0,20.0,1,5.9661,5.9605,5.9519,5.9425,5.9334,5.9246,5.9156,5.9063,5.8973,5.8904
1500.0,1.0,450.0,3.333e-05,4.0,400.0,20.0,2,2.0529,2.0527,2.0523,2.0519,2.0513,2.0507,2.0501,2.0494,2.0488,2.0484
1500.0,1.0,450.0,3.333e-05,4.0,400.0,20.0,3,2.1277,2.1251,2.1211,2.1168,2.1125,2.1084,2.1043,2.1001,2.0961,2.0931
1500.0,1.0,450.0,3.333e-05,4.0,600.0,20.0,1,5.9665,5.9579,5.9464,5.9343,5.9223,5.9107,5.8989,5.8869,5.8751,5.865
1500.0,1.0,450.0,3.333e-05,4.0,600.0,20.0,2,2.0529,2.0526,2.0521,2.0514,2.0506,2.0498,2.0489,2.048,2.047,2.0462
1500.0,1.0,450.0,3.333e-05,4.0,600.0,20.0,3,2.1279,2.1239,2.1186,2.1129,2.1074,2.1021,2.0968,2.0915,2.0865,2.0822
1500.0,1.0,450.0,3.333e-05,4.0,800.0,20.0,1,5.9667,5.9554,5.9415,5.9269,5.9125,5.8984,5.8842,5.87,5.8559,5.8435
1500.0,1.0,450.0,3.333e-05,4.0,800.0,20.0,2,2.0529,2.0525,2.0518,2.0509,2.0499,2.0489,2.0478,2.0466,2.0454,2.0442
1500.0,1.0,450.0,3.333e-05,4.0,800.0,20.0,3,2.128,2.1228,2.1163,2.1095,2.1029,2.0966,2.0904,2.0843,2.0785,2.0735
1500.0,1.0,450.0,3.333e-05,4.0,1000.0,20.0,1,5.967,5.9531,5.9367,5.9196,5.9028,5.8863,5.8698,5.8535,5.8375,5.8234
1500.0,1.0,450.0,3.333e-05,4.0,1000.0,20.0,2,2.0529,2.0524,2.0515,2.0504,2.0492,2.0479,2.0466,2.0451,2.0436,2.0422
1500.0,1.0,450.0,3.333e-05,4.0,1000.0,20.0,3,2.1281,2.1217,2.114,2.1061,2.0985,2.0912,2.0842,2.0774,2.071,2.0656
1500.0,1.0,450.0,3.333e-05,5.0,200.0,20.0,1,5.9658,5.9633,5.9577,5.9513,5.945,5.9389,5.9328,5.9265,5.9204,5.9159
1500.0,1.0,450.0,3.333e-05,5.0,200.0,20.0,2,2.053,2.0528,2.0528,2.0526,2.0524,2.0521,2.0518,2.0515,2.0512,2.0509
1500.0,1.0,450.0,3.333e-05,5.0,200.0,20.0,3,2.1276,2.1263,2.1236,2.1205,2.1175,2.1145,2.1114,2.1083,2.1054,2.1032
1500.0,1.0,450.0,3.333e-05,5.0,400.0,20.0,1,5.9662,5.9598,5.95,5.9396,5.9295,5.9196,5.9097,5.8994,5.8893,5.8813
1500.0,1.0,450.0,3.333e-05,5.0,400.0,20.0,2,2.0529,2.0528,2.0525,2.0521,2.0516,2.0511,2.0505,2.0499,2.0494,2.0488
1500.0,1.0,450.0,3.333e-05,5.0,400.0,20.0,3,2.1278,2.1246,2.1199,2.1148,2.1098,2.105,2.1002,2.0953,2.0906,2.0869
1500.0,1.0,450.0,3.333e-05,5.0,600.0,20.0,1,5.9666,5.9567,5.9438,5.9303,5.9171,5.9041,5.8911,5.8778,5.8648,5.8535
1500.0,1.0,450.0,3.333e-05,5.0,600.0,20.0,2,2.0529,2.0527,2.0523,2.0517,2.051,2.0502,2.0494,2.0486,2.0477,2.0468
1500.0,1.0,450.0,3.333e-05,5.0,600.0,20.0,3,2.128,2.1232,2.1169,2.1103,2.1038,2.0976,2.0914,2.0853,2.0794,2.0746
1500.0,1.0,450.0,3.333e-05,5.0,800.0,20.0,1,5.9669,5.9537,5.9376,5.921,5.9046,5.8886,5.8726,5.8567,5.8413,5.8283
1500.0,1.0,450.0,3.333e-05,5.0,800.0,20.0,2,2.0529,2.0527,2.052,2.0512,2.0503,2.0493,2.0482,2.0471,2.0458,2.0448
1500.0,1.0,450.0,3.333e-05,5.0,800.0,20.0,3,2.1281,2.1217,2.1138,2.1057,2.0978,2.0902,2.0829,2.0758,2.0693,2.064
1500.0,1.0,450.0,3.333e-05,5.0,1000.0,20.0,1,5.9672,5.951,5.9322,5.9129,5.8938,5.8752,5.8569,5.8389,5.8219,5.8074
1500.0,1.0,450.0,3.333e-05,5.0,1000.0,20.0,2,2.0529,2.0526,2.0518,2.0507,2.0496,2.0484,2.0471,2.0456,2.0441,2.0428
1500.0,1.0,450.0,3.333e-05,5.0,1000.0,20.0,3,2.1282,2.1204,2.1112,2.1017,2.0926,2.084,2.0759,2.0682,2.0613,2.0557
2000.0,1.0,50.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,50.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,50.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,50.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,50.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,50.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,50.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,50.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,50.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,50.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,50.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,50.0,3.333e-05,1.0,800.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,50.0,3.333e-05,1.0,1000.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,50.0,3.333e-05,1.0,1000.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,50.0,3.333e-05,1.0,1000.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,50.0,3.333e-05,2.0,200.0,20.0,1,5.9658,5.9623,5.9586,5.9548,5.9511,5.9473,5.9435,5.9397,5.9359,5.9322
2000.0,1.0,50.0,3.333e-05,2.0,200.0,20.0,2,2.053,2.0527,2.0524,2.0521,2.0518,2.0515,2.0512,2.0508,2.0505,2.0502
2000.0,1.0,50.0,3.333e-05,2.0,200.0,20.0,3,2.1276,2.1264,2.1251,2.1238,2.1225,2.1212,2.1199,2.1186,2.1173,2.1161
2000.0,1.0,50.0,3.333e-05,2.0,400.0,20.0,1,5.9658,5.9607,5.9553,5.9499,5.9445,5.939,5.9335,5.928,5.9225,5.917
2000.0,1.0,50.0,3.333e-05,2.0,400.0,20.0,2,2.053,2.0526,2.0522,2.0517,2.0513,2.0508,2.0503,2.0498,2.0493,2.0488
2000.0,1.0,50.0,3.333e-05,2.0,400.0,20.0,3,2.1276,2.1258,2.1239,2.1221,2.1202,2.1183,2.1165,2.1146,2.1127,2.1109
2000.0,1.0,50.0,3.333e-05,2.0,600.0,20.0,1,5.9658,5.9592,5.9524,5.9454,5.9385,5.9315,5.9245,5.9174,5.9103,5.9034
2000.0,1.0,50.0,3.333e-05,2.0,600.0,20.0,2,2.053,2.0525,2.0519,2.0513,2.0507,2.0501,2.0495,2.0488,2.0481,2.0475
2000.0,1.0,50.0,3.333e-05,2.0,600.0,20.0,3,2.1276,2.1253,2.1229,2.1205,2.1182,2.1158,2.1134,2.111,2.1087,2.1064
2000.0,1.0,50.0,3.333e-05,2.0,800.0,20.0,1,5.9658,5.958,5.9501,5.942,5.9338,5.9256,5.9174,5.9091,5.9008,5.8926
2000.0,1.0,50.0,3.333e-05,2.0,800.0,20.0,2,2.053,2.0524,2.0517,2.051,2.0503,2.0496,2.0488,2.048,2.0472,2.0464
2000.0,1.0,50.0,3.333e-05,2.0,800.0,20.0,3,2.1276,2.1249,2.1221,2.1193,2.1166,2.1138,2.111,2.1083,2.1055,2.1029
2000.0,1.0,50.0,3.333e-05,2.0,1000.0,20.0,1,5.9658,5.9569,5.9477,5.9385,5.9291,5.9198,5.9103,5.9008,5.8913,5.8821
2000.0,1.0,50.0,3.333e-05,2.0,1000.0,20.0,2,2.053,2.0523,2.0515,2.0507,2.0499,2.049,2.0481,2.0472,2.0462,2.0453
2000.0,1.0,50.0,3.333e-05,2.0,1000.0,20.0,3,2.1276,2.1245,2.1213,2.1182,2.115,2.1118,2.1087,2.1055,2.1024,2.0994
2000.0,1.0,50.0,3.333e-05,3.0,200.0,20.0,1,5.9658,5.9599,5.9537,5.9474,5.9411,5.9348,5.9285,5.9221,5.9157,5.9095
2000.0,1.0,50.0,3.333e-05,3.0,200.0,20.0,2,2.053,2.0526,2.0522,2.0517,2.0513,2.0508,2.0503,2.0498,2.0493,2.0487
2000.0,1.0,50.0,3.333e-05,3.0,200.0,20.0,3,2.1276,2.125,2.1224,2.1196,2.117,2.1143,2.1117,2.109,2.1064,2.1039
2000.0,1.0,50.0,3.333e-05,3.0,400.0,20.0,1,5.9658,5.9569,5.9477,5.9383,5.929,5.9196,5.9101,5.9006,5.8912,5.8822
2000.0,1.0,50.0,3.333e-05,3.0,400.0,20.0,2,2.053,2.0524,2.0518,2.0511,2.0503,2.0496,2.0488,2.0479,2.0471,2.0463
2000.0,1.0,50.0,3.333e-05,3.0,400.0,20.0,3,2.1276,2.1237,2.1198,2.1158,2.1119,2.108,2.1041,2.1003,2.0966,2.0931
2000.0,1.0,50.0,3.333e-05,3.0,600.0,20.0,1,5.9658,5.9545,5.9428,5.9309,5.919,5.9071,5.8951,5.8831,5.8714,5.8603
2000.0,1.0,50.0,3.333e-05,3.0,600.0,20.0,2,2.053,2.0523,2.0514,2.0505,2.0495,2.0485,2.0474,2.0463,2.0452,2.0441
2000.0,1.0,50.0,3.333e-05,3.0,600.0,20.0,3,2.1276,2.1227,2.1177,2.1127,2.1077,2.1029,2.0981,2.0934,2.0889,2.0848
2000.0,1.0,50.0,3.333e-05,3.0,800.0,20.0,1,5.9659,5.9526,5.939,5.9252,5.9113,5.8974,5.8835,5.8697,5.8561,5.843
2000.0,1.0,50.0,3.333e-05,3.0,800.0,20.0,2,2.053,2.0521,2.0511,2.05,2.0489,2.0476,2.0463,2.045,2.0436,2.0422
2000.0,1.0,50.0,3.333e-05,3.0,800.0,20.0,3,2.1277,2.1219,2.1161,2.1103,2.1047,2.0991,2.0936,2.0883,2.0832,2.0784
2000.0,1.0,50.0,3.333e-05,3.0,1000.0,20.0,1,5.9659,5.9507,5.9351,5.9193,5.9035,5.8877,5.8719,5.8563,5.8411,5.8266
2000.0,1.0,50.0,3.333e-05,3.0,1000.0,20.0,2,2.053,2.052,2.0508,2.0495,2.0482,2.0467,2.0452,2.0436,2.042,2.0404
2000.0,1.0,50.0,3.333e-05,3.0,1000.0,20.0,3,2.1277,2.1211,2.1145,2.1079,2.1015,2.0953,2.0892,2.0833,2.0776,2.0725
2000.0,1.0,50.0,3.333e-05,4.0,200.0,20.0,1,5.9657,5.9581,5.95,5.9418,5.9337,5.9256,5.9172,5.9088,5.9009,5.8945
2000.0,1.0,50.0,3.333e-05,4.0,200.0,20.0,2,2.053,2.0527,2.0522,2.0517,2.0513,2.0508,2.0502,2.0497,2.0491,2.0489
2000.0,1.0,50.0,3.333e-05,4.0,200.0,20.0,3,2.1276,2.124,2.1201,2.1162,2.1124,2.1087,2.1049,2.1011,2.0976,2.095
2000.0,1.0,50.0,3.333e-05,4.0,400.0,20.0,1,5.9658,5.9545,5.9426,5.9306,5.9187,5.9067,5.8946,5.8825,5.8708,5.8604
2000.0,1.0,50.0,3.333e-05,4.0,400.0,20.0,2,2.053,2.0525,2.0518,2.0511,2.0503,2.0495,2.0486,2.0477,2.0468,2.0461
2000.0,1.0,50.0,3.333e-05,4.0,400.0,20.0,3,2.1276,2.1222,2.1165,2.111,2.1055,2.1001,2.0948,2.0896,2.0847,2.0805
2000.0,1.0,50.0,3.333e-05,4.0,600.0,20.0,1,5.9658,5.9517,5.9371,5.9224,5.9076,5.8928,5.8781,5.8635,5.8493,5.8358
2000.0,1.0,50.0,3.333e-05,4.0,600.0,20.0,2,2.053,2.0523,2.0515,2.0505,2.0496,2.0485,2.0474,2.0461,2.0449,2.0436
2000.0,1.0,50.0,3.333e-05,4.0,600.0,20.0,3,2.1277,2.1209,2.1141,2.1073,2.1006,2.0941,2.0878,2.0818,2.076,2.0707
2000.0,1.0,50.0,3.333e-05,4.0,800.0,20.0,1,5.9659,5.9491,5.9317,5.9142,5.8966,5.8792,5.862,5.8451,5.8289,5.8138
2000.0,1.0,50.0,3.333e-05,4.0,800.0,20.0,2,2.053,2.0521,2.0511,2.05,2.0488,2.0474,2.046,2.0445,2.0429,2.0414
2000.0,1.0,50.0,3.333e-05,4.0,800.0,20.0,3,2.1277,2.1196,2.1115,2.1035,2.0957,2.0883,2.0811,2.0743,2.068,2.0623
2000.0,1.0,50.0,3.333e-05,4.0,1000.0,20.0,1,5.9659,5.9467,5.9269,5.9069,5.887,5.8673,5.8481,5.8295,5.8119,5.7955
2000.0,1.0,50.0,3.333e-05,4.0,1000.0,20.0,2,2.053,2.052,2.0508,2.0495,2.0481,2.0465,2.0447,2.0429,2.0411,2.0394
2000.0,1.0,50.0,3.333e-05,4.0,1000.0,20.0,3,2.1277,2.1185,2.1093,2.1003,2.0916,2.0833,2.0755,2.0682,2.0615,2.0556
2000.0,1.0,50.0,3.333e-05,5.0,200.0,20.0,1,5.9658,5.9573,5.9484,5.9393,5.9303,5.9212,5.9119,5.9027,5.8936,5.8855
2000.0,1.0,50.0,3.333e-05,5.0,200.0,20.0,2,2.053,2.0527,2.0523,2.0519,2.0515,2.0511,2.0506,2.0501,2.0496,2.0493
2000.0,1.0,50.0,3.333e-05,5.0,200.0,20.0,3,2.1276,2.1233,2.1188,2.1143,2.1099,2.1054,2.101,2.0966,2.0925,2.0888
2000.0,1.0,50.0,3.333e-05,5.0,400.0,20.0,1,5.9658,5.9532,5.9401,5.9268,5.9134,5.9,5.8866,5.8734,5.8605,5.8485
2000.0,1.0,50.0,3.333e-05,5.0,400.0,20.0,2,2.053,2.0525,2.0519,2.0513,2.0507,2.0499,2.0491,2.0483,2.0474,2.0466
2000.0,1.0,50.0,3.333e-05,5.0,400.0,20.0,3,2.1276,2.1212,2.1147,2.1081,2.1017,2.0954,2.0893,2.0833,2.0776,2.0726
2000.0,1.0,50.0,3.333e-05,5.0,600.0,20.0,1,5.9658,5.9498,5.9333,5.9164,5.8996,5.8828,5.8663,5.8502,5.8348,5.8207
2000.0,1.0,50.0,3.333e-05,5.0,600.0,20.0,2,2.053,2.0524,2.0516,2.0508,2.0499,2.0489,2.0478,2.0466,2.0453,2.0442
2000.0,1.0,50.0,3.333e-05,5.0,600.0,20.0,3,2.1277,2.1196,2.1114,2.1033,2.0953,2.0876,2.0803,2.0734,2.067,2.0614
2000.0,1.0,50.0,3.333e-05,5.0,800.0,20.0,1,5.9658,5.9468,5.9272,5.9072,5.8874,5.8678,5.8488,5.8307,5.8136,5.7981
2000.0,1.0,50.0,3.333e-05,5.0,800.0,20.0,2,2.053,2.0522,2.0513,2.0503,2.0492,2.0479,2.0465,2.045,2.0434,2.042
2000.0,1.0,50.0,3.333e-05,5.0,800.0,20.0,3,2.1277,2.1181,2.1084,2.0989,2.0897,2.0809,2.0728,2.0653,2.0586,2.0528
2000.0,1.0,50.0,3.333e-05,5.0,1000.0,20.0,1,5.9659,5.9443,5.9219,5.8993,5.8768,5.855,5.8342,5.8146,5.7965,5.78
2000.0,1.0,50.0,3.333e-05,5.0,1000.0,20.0,2,2.053,2.0521,2.0511,2.0499,2.0485,2.047,2.0453,2.0435,2.0417,2.0401
2000.0,1.0,50.0,3.333e-05,5.0,1000.0,20.0,3,2.1277,2.1168,2.1058,2.0951,2.0849,2.0754,2.0667,2.0589,2.0521,2.0462
2000.0,1.0,150.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,150.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,150.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,150.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,150.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,150.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,150.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,150.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,150.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,150.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,150.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,150.0,3.333e-05,1.0,800.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,150.0,3.333e-05,1.0,1000.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
2000.0,1.0,150.0,3.333e-05,1.0,1000.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
2000.0,1.0,150.0,3.333e-05,1.0,1000.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
2000.0,1.0,150.0,3.333e-05,2.0,200.0,20.0,1,5.9658,5.9632,5.96,5.9567,5.9535,5.9502,5.947,5.9437,5.9403,5.9372
2000.0,1.0,150.0,3.333e-05,2.0,200.0,20.0,2,2.053,2.0528,2.0526,2.0523,2.052,2.0518,2.0515,2.0512,2.0509,2.0507
2000.0,1.0,150.0,3.333e-05,2.0,200.0,20.0,3,2.1276,2.1267,2.1256,2.1244,2.1233,2.1222,2.1211,2.1199,2.1188,2.1177
2000.0,1.0,150.0,3.333e-05,2.0,400.0,20.0,1,5.9659,5.9615,5.9565,5.9514,5.9463,5.9412,5.9361,5.9309,5.9257,5.9209
2000.0,1.0,150.0,3.333e-05,2.0,400.0,20.0,2,2.053,2.0527,2.0523,2.0519,2.0514,2.051,2.0505,2.0501,2.0496,2.0492
2000.0,1.0,150.0,3.333e-05,2.0,400.0,20.0,3,2.1276,2.1261,2.1243,2.1226,2.1208,2.1191,2.1173,2.1155,2.1138,2.1122
2000.0,1.0,150.0,3.333e-05,2.0,600.0,20.0,1,5.9659,5.9601,5.9538,5.9474,5.9409,5.9345,5.928,5.9214,5.9149,5.9086
2000.0,1.0,150.0,3.333e-05,2.0,600.0,20.0,2,2.053,2.0526,2.0521,2.0515,2.051,2.0504,2.0498,2.0492,2.0486,2.048
2000.0,1.0,150.0,3.333e-05,2.0,600.0,20.0,3,2.1276,2.1256,2.1234,2.1212,2.119,2.1168,2.1146,2.1123,2.1101,2.1081
2000.0,1.0,150.0,3.333e-05,2.0,800.0,20.0,1,5.9659,5.959,5.9515,5.9439,5.9363,5.9286,5.9209,5.9131,5.9054,5.8979
2000.0,1.0,150.0,3.333e-05,2.0,800.0,20.0,2,2.053,2.0525,2.0519,2.0512,2.0506,2.0499,2.0492,2.0484,2.0477,2.0469
2000.0,1.0,150.0,3.333e-05,2.0,800.0,20.0,3,2.1277,2.1253,2.1227,2.1201,2.1175,2.1149,2.1123,2.1097,2.1071,2.1046
2000.0,1.0,150.0,3.333e-05,2.0,1000.0,20.0,1,5.966,5.9581,5.9496,5.941,5.9323,5.9237,5.9149,5.9061,5.8973,5.8887
2000.0,1.0,150.0,3.333e-05,2.0,1000.0,20.0,2,2.053,2.0524,2.0517,2.051,2.0502,2.0494,2.0486,2.0477,2.0468,2.046
2000.0,1.0,150.0,3.333e-05,2.0,1000.0,20.0,3,2.1277,2.1249,2.122,2.119,2.1161,2.1132,2.1102,2.1073,2.1044,2.1016
2000.0,1.0,150.0,3.333e-05,3.0,200.0,20.0,1,5.9658,5.9611,5.9555,5.9497,5.944,5.9383,5.9325,5.9266,5.9209,5.9166
2000.0,1.0,150.0,3.333e-05,3.0,200.0,20.0,2,2.053,2.0528,2.0524,2.052,2.0515,2.0511,2.0507,2.0502,2.0497,2.0495
2000.0,1.0,150.0,3.333e-05,3.0,200.0,20.0,3,2.1276,2.1256,2.1232,2.1207,2.1182,2.1158,2.1134,2.1109,2.1086,2.1069
2000.0,1.0,150.0,3.333e-05,3.0,400.0,20.0,1,5.966,5.9585,5.9501,5.9415,5.933,5.9245,5.9159,5.9073,5.8987,5.8906
2000.0,1.0,150.0,3.333e-05,3.0,400.0,20.0,2,2.053,2.0526,2.052,2.0513,2.0507,2.05,2.0493,2.0485,2.0478,2.0471
2000.0,1.0,150.0,3.333e-05,3.0,400.0,20.0,3,2.1277,2.1245,2.1209,2.1172,2.1136,2.1101,2.1065,2.103,2.0996,2.0964
2000.0,1.0,150.0,3.333e-05,3.0,600.0,20.0,1,5.9661,5.9563,5.9457,5.935,5.9242,5.9134,5.9026,5.8917,5.8809,5.8706
2000.0,1.0,150.0,3.333e-05,3.0,600.0,20.0,2,2.053,2.0524,2.0516,2.0508,2.05,2.0491,2.0481,2.0471,2.0461,2.0451
2000.0,1.0,150.0,3.333e-05,3.0,600.0,20.0,3,2.1277,2.1235,2.1189,2.1144,2.1099,2.1055,2.1011,2.0968,2.0925,2.0886
2000.0,1.0,150.0,3.333e-05,3.0,800.0,20.0,1,5.9661,5.9541,5.9413,5.9283,5.9153,5.9023,5.8893,5.8762,5.8634,5.8515
2000.0,1.0,150.0,3.333e-05,3.0,800.0,20.0,2,2.053,2.0523,2.0513,2.0503,2.0492,2.0481,2.0469,2.0456,2.0443,2.0432
2000.0,1.0,150.0,3.333e-05,3.0,800.0,20.0,3,2.1277,2.1225,2.1171,2.1116,2.1062,2.101,2.0958,2.0907,2.0858,2.0814
2000.0,1.0,150.0,3.333e-05,3.0,1000.0,20.0,1,5.9662,5.9525,5.9381,5.9234,5.9087,5.894,5.8793,5.8647,5.8504,5.8367
2000.0,1.0,150.0,3.333e-05,3.0,1000.0,20.0,2,2.053,2.0521,2.051,2.0499,2.0486,2.0473,2.0459,2.0445,2.043,2.0415
2000.0,1.0,150.0,3.333e-05,3.0,1000.0,20.0,3,2.1278,2.1219,2.1157,2.1096,2.1036,2.0977,2.092,2.0864,2.081,2.076
2000.0,1.0,150.0,3.333e-05,4.0,200.0,20.0,1,5.9659,5.9599,5.9529,5.9457,5.9386,5.9315,5.9243,5.917,5.9099,5.9039
2000.0,1.0,150.0,3.333e-05,4.0,200.0,20.0,2,2.053,2.0528,2.0524,2.052,2.0516,2.0512,2.0507,2.0502,2.0498,2.0495
2000.0,1.0,150.0,3.333e-05,4.0,200.0,20.0,3,2.1276,2.1248,2.1214,2.118,2.1147,2.1114,2.1081,2.1047,2.1015,2.099
2000.0,1.0,150.0,3.333e-05,4.0,400.0,20.0,1,5.966,5.9565,5.9461,5.9354,5.9248,5.9142,5.9036,5.8929,5.8822,5.8722
2000.0,1.0,150.0,3.333e-05,4.0,400.0,20.0,2,2.053,2.0526,2.052,2.0514,2.0507,2.0501,2.0493,2.0485,2.0477,2.0469
2000.0,1.0,150.0,3.333e-05,4.0,400.0,20.0,3,2.1277,2.1232,2.1183,2.1133,2.1083,2.1035,2.0988,2.0941,2.0895,2.0853
2000.0,1.0,150.0,3.333e-05,4.0,600.0,20.0,1,5.9661,5.9535,5.94,5.9262,5.9125,5.8988,5.8851,5.8714,5.858,5.8458
2000.0,1.0,150.0,3.333e-05,4.0,600.0,20.0,2,2.053,2.0524,2.0517,2.0508,2.0499,2.049,2.0479,2.0468,2.0457,2.0447
2000.0,1.0,150.0,3.333e-05,4.0,600.0,20.0,3,2.1278,2.1218,2.1154,2.109,2.1028,2.0967,2.0908,2.085,2.0794,2.0746
2000.0,1.0,150.0,3.333e-05,4.0,800.0,20.0,1,5.9662,5.9512,5.9352,5.919,5.9029,5.8868,5.8708,5.8551,5.8398,5.8255
